city,county,link,total_records,total_pages,total_county_records
Zenia,Humboldt,https://www.localcrimenews.com//welcome/newCities/zenia,64.0,4.0,63490.0
Big Bar,Humboldt,https://www.localcrimenews.com//welcome/newCities/big-bar,63.0,4.0,63490.0
Petrolia,Humboldt,https://www.localcrimenews.com//welcome/newCities/petrolia,58.0,3.0,63490.0
Dos Rios,Humboldt,https://www.localcrimenews.com//welcome/newCities/dos-rios,58.0,3.0,63490.0
Honeydew,Humboldt,https://www.localcrimenews.com//welcome/newCities/honeydew,51.0,3.0,63490.0
Blocksburg,Humboldt,https://www.localcrimenews.com//welcome/newCities/blocksburg,41.0,3.0,63490.0
Redcrest,Humboldt,https://www.localcrimenews.com//welcome/newCities/redcrest,38.0,2.0,63490.0
Somes Bar,Humboldt,https://www.localcrimenews.com//welcome/newCities/somes-bar,37.0,2.0,63490.0
Korbel,Humboldt,https://www.localcrimenews.com//welcome/newCities/korbel,31.0,2.0,63490.0
La Porte,Humboldt,https://www.localcrimenews.com//welcome/newCities/la-porte,27.0,2.0,63490.0
Fish Camp,Humboldt,https://www.localcrimenews.com//welcome/newCities/fish-camp,26.0,2.0,63490.0
Cutten,Humboldt,https://www.localcrimenews.com//welcome/newCities/cutten,19.0,1.0,63490.0
Forks Of Salmon,Humboldt,https://www.localcrimenews.com//welcome/newCities/forks-of-salmon,15.0,1.0,63490.0
Shelter Cove,Humboldt,https://www.localcrimenews.com//welcome/newCities/shelter-cove,10.0,1.0,63490.0
Mckinleyville,Humboldt,,,,63490.0
Mountain View,Tuolumne,https://www.localcrimenews.com//welcome/newCities/mountain-view,17414.0,871.0,54825.0
Sonora,Tuolumne,https://www.localcrimenews.com//welcome/newCities/sonora,10801.0,541.0,54825.0
Escalon,Tuolumne,https://www.localcrimenews.com//welcome/newCities/escalon,3685.0,185.0,54825.0
Jamestown,Tuolumne,https://www.localcrimenews.com//welcome/newCities/jamestown,3332.0,167.0,54825.0
San Andreas,Tuolumne,https://www.localcrimenews.com//welcome/newCities/san-andreas,2219.0,111.0,54825.0
Keyes,Tuolumne,https://www.localcrimenews.com//welcome/newCities/keyes,1890.0,95.0,54825.0
Tuolumne,Tuolumne,https://www.localcrimenews.com//welcome/newCities/tuolumne,1717.0,86.0,54825.0
Sierra Madre,Tuolumne,https://www.localcrimenews.com//welcome/newCities/sierra-madre,1593.0,80.0,54825.0
Angels Camp,Tuolumne,https://www.localcrimenews.com//welcome/newCities/angels-camp,1411.0,71.0,54825.0
Copperopolis,Tuolumne,https://www.localcrimenews.com//welcome/newCities/copperopolis,1384.0,70.0,54825.0
Twain Harte,Tuolumne,https://www.localcrimenews.com//welcome/newCities/twain-harte,1310.0,66.0,54825.0
Arnold,Tuolumne,https://www.localcrimenews.com//welcome/newCities/arnold,1104.0,56.0,54825.0
Columbia,Tuolumne,https://www.localcrimenews.com//welcome/newCities/columbia,1011.0,51.0,54825.0
Groveland,Tuolumne,https://www.localcrimenews.com//welcome/newCities/groveland,955.0,48.0,54825.0
Coulterville,Tuolumne,https://www.localcrimenews.com//welcome/newCities/coulterville,880.0,44.0,54825.0
La Grange,Tuolumne,https://www.localcrimenews.com//welcome/newCities/la-grange,683.0,35.0,54825.0
Soulsbyville,Tuolumne,https://www.localcrimenews.com//welcome/newCities/soulsbyville,427.0,22.0,54825.0
Burson,Tuolumne,https://www.localcrimenews.com//welcome/newCities/burson,357.0,18.0,54825.0
Rio Nido,Tuolumne,https://www.localcrimenews.com//welcome/newCities/rio-nido,326.0,17.0,54825.0
Catheys Valley,Tuolumne,https://www.localcrimenews.com//welcome/newCities/catheys-valley,320.0,16.0,54825.0
Ballico,Tuolumne,https://www.localcrimenews.com//welcome/newCities/ballico,306.0,16.0,54825.0
Vallecito,Tuolumne,https://www.localcrimenews.com//welcome/newCities/vallecito,239.0,12.0,54825.0
Standish,Tuolumne,https://www.localcrimenews.com//welcome/newCities/standish,195.0,10.0,54825.0
Mi Wuk Village,Tuolumne,https://www.localcrimenews.com//welcome/newCities/mi-wuk-village,192.0,10.0,54825.0
Wallace,Tuolumne,https://www.localcrimenews.com//welcome/newCities/wallace,168.0,9.0,54825.0
Altaville,Tuolumne,https://www.localcrimenews.com//welcome/newCities/altaville,130.0,7.0,54825.0
Big Oak Flat,Tuolumne,https://www.localcrimenews.com//welcome/newCities/big-oak-flat,114.0,6.0,54825.0
Stewarts Point,Tuolumne,https://www.localcrimenews.com//welcome/newCities/stewarts-point,88.0,5.0,54825.0
Rail Road Flat,Tuolumne,https://www.localcrimenews.com//welcome/newCities/rail-road-flat,81.0,5.0,54825.0
Chinese Camp,Tuolumne,https://www.localcrimenews.com//welcome/newCities/chinese-camp,81.0,5.0,54825.0
Glencoe,Tuolumne,https://www.localcrimenews.com//welcome/newCities/glencoe,78.0,4.0,54825.0
Hathaway Pines,Tuolumne,https://www.localcrimenews.com//welcome/newCities/hathaway-pines,69.0,4.0,54825.0
Douglas Flat,Tuolumne,https://www.localcrimenews.com//welcome/newCities/douglas-flat,69.0,4.0,54825.0
Calpine,Tuolumne,https://www.localcrimenews.com//welcome/newCities/calpine,52.0,3.0,54825.0
East Nicolaus,Tuolumne,https://www.localcrimenews.com//welcome/newCities/east-nicolaus,48.0,3.0,54825.0
Pinecrest,Tuolumne,https://www.localcrimenews.com//welcome/newCities/pinecrest,40.0,2.0,54825.0
Cold Springs,Tuolumne,https://www.localcrimenews.com//welcome/newCities/cold-springs,19.0,1.0,54825.0
Knights Ferry,Tuolumne,https://www.localcrimenews.com//welcome/newCities/knights-ferry,17.0,1.0,54825.0
Moccasin,Tuolumne,https://www.localcrimenews.com//welcome/newCities/moccasin,16.0,1.0,54825.0
Brandeis,Tuolumne,https://www.localcrimenews.com//welcome/newCities/brandeis,4.0,1.0,54825.0
Hollister,San Benito,https://www.localcrimenews.com//welcome/newCities/hollister,22204.0,1111.0,44022.0
Morgan Hill,San Benito,https://www.localcrimenews.com//welcome/newCities/morgan-hill,15592.0,780.0,44022.0
Carmel,San Benito,https://www.localcrimenews.com//welcome/newCities/carmel,2149.0,108.0,44022.0
Aromas,San Benito,https://www.localcrimenews.com//welcome/newCities/aromas,1494.0,75.0,44022.0
San Juan Bautista,San Benito,https://www.localcrimenews.com//welcome/newCities/san-juan-bautista,1206.0,61.0,44022.0
Pescadero,San Benito,https://www.localcrimenews.com//welcome/newCities/pescadero,622.0,32.0,44022.0
Chualar,San Benito,https://www.localcrimenews.com//welcome/newCities/chualar,422.0,22.0,44022.0
Wilseyville,San Benito,https://www.localcrimenews.com//welcome/newCities/wilseyville,176.0,9.0,44022.0
Tres Pinos,San Benito,https://www.localcrimenews.com//welcome/newCities/tres-pinos,157.0,8.0,44022.0
El Centro,Imperial,https://www.localcrimenews.com//welcome/newCities/el-centro,9655.0,483.0,29602.0
Brawley,Imperial,https://www.localcrimenews.com//welcome/newCities/brawley,6003.0,301.0,29602.0
Calexico,Imperial,https://www.localcrimenews.com//welcome/newCities/calexico,4691.0,235.0,29602.0
Imperial,Imperial,https://www.localcrimenews.com//welcome/newCities/imperial,2463.0,124.0,29602.0
Campo,Imperial,https://www.localcrimenews.com//welcome/newCities/campo,1482.0,75.0,29602.0
Maricopa,Imperial,https://www.localcrimenews.com//welcome/newCities/maricopa,1146.0,58.0,29602.0
Calipatria,Imperial,https://www.localcrimenews.com//welcome/newCities/calipatria,850.0,43.0,29602.0
Heber,Imperial,https://www.localcrimenews.com//welcome/newCities/heber,791.0,40.0,29602.0
Philo,Imperial,https://www.localcrimenews.com//welcome/newCities/philo,625.0,32.0,29602.0
Salton City,Imperial,https://www.localcrimenews.com//welcome/newCities/salton-city,420.0,21.0,29602.0
Westmorland,Imperial,https://www.localcrimenews.com//welcome/newCities/westmorland,414.0,21.0,29602.0
Seeley,Imperial,https://www.localcrimenews.com//welcome/newCities/seeley,307.0,16.0,29602.0
Jacumba,Imperial,https://www.localcrimenews.com//welcome/newCities/jacumba,290.0,15.0,29602.0
Milford,Imperial,https://www.localcrimenews.com//welcome/newCities/milford,177.0,9.0,29602.0
Palo Verde,Imperial,https://www.localcrimenews.com//welcome/newCities/palo-verde,89.0,5.0,29602.0
Ocotillo,Imperial,https://www.localcrimenews.com//welcome/newCities/ocotillo,77.0,4.0,29602.0
Felicity,Imperial,https://www.localcrimenews.com//welcome/newCities/felicity,70.0,4.0,29602.0
Bard,Imperial,https://www.localcrimenews.com//welcome/newCities/bard,30.0,2.0,29602.0
Bombay Beach,Imperial,https://www.localcrimenews.com//welcome/newCities/bombay-beach,14.0,1.0,29602.0
Allendale,Imperial,https://www.localcrimenews.com//welcome/newCities/allendale,8.0,1.0,29602.0
Crescent City,Del Norte,https://www.localcrimenews.com//welcome/newCities/crescent-city,12637.0,632.0,26386.0
Los Molinos,Del Norte,https://www.localcrimenews.com//welcome/newCities/los-molinos,3218.0,161.0,26386.0
Solana Beach,Del Norte,https://www.localcrimenews.com//welcome/newCities/solana-beach,2185.0,110.0,26386.0
Elverta,Del Norte,https://www.localcrimenews.com//welcome/newCities/elverta,2091.0,105.0,26386.0
Klamath,Del Norte,https://www.localcrimenews.com//welcome/newCities/klamath,1146.0,58.0,26386.0
Smith River,Del Norte,https://www.localcrimenews.com//welcome/newCities/smith-river,1131.0,57.0,26386.0
Rancho Murieta,Del Norte,https://www.localcrimenews.com//welcome/newCities/rancho-murieta,491.0,25.0,26386.0
Pebble Beach,Del Norte,https://www.localcrimenews.com//welcome/newCities/pebble-beach,479.0,24.0,26386.0
Ferndale,Del Norte,https://www.localcrimenews.com//welcome/newCities/ferndale,365.0,19.0,26386.0
Bayside,Del Norte,https://www.localcrimenews.com//welcome/newCities/bayside,316.0,16.0,26386.0
Manton,Del Norte,https://www.localcrimenews.com//welcome/newCities/manton,265.0,14.0,26386.0
Salyer,Del Norte,https://www.localcrimenews.com//welcome/newCities/salyer,262.0,14.0,26386.0
Orleans,Del Norte,https://www.localcrimenews.com//welcome/newCities/orleans,225.0,12.0,26386.0
Burnt Ranch,Del Norte,https://www.localcrimenews.com//welcome/newCities/burnt-ranch,198.0,10.0,26386.0
Alderpoint,Del Norte,https://www.localcrimenews.com//welcome/newCities/alderpoint,192.0,10.0,26386.0
Samoa,Del Norte,https://www.localcrimenews.com//welcome/newCities/samoa,166.0,9.0,26386.0
Gasquet,Del Norte,https://www.localcrimenews.com//welcome/newCities/gasquet,165.0,9.0,26386.0
Fields Landing,Del Norte,https://www.localcrimenews.com//welcome/newCities/fields-landing,158.0,8.0,26386.0
Macdoel,Del Norte,https://www.localcrimenews.com//welcome/newCities/macdoel,129.0,7.0,26386.0
Canby,Del Norte,https://www.localcrimenews.com//welcome/newCities/canby,109.0,6.0,26386.0
Hidden Valley,Del Norte,https://www.localcrimenews.com//welcome/newCities/hidden-valley,97.0,5.0,26386.0
Weott,Del Norte,https://www.localcrimenews.com//welcome/newCities/weott,89.0,5.0,26386.0
Keene,Del Norte,https://www.localcrimenews.com//welcome/newCities/keene,87.0,5.0,26386.0
Bloomfield,Del Norte,https://www.localcrimenews.com//welcome/newCities/bloomfield,53.0,3.0,26386.0
Callahan,Del Norte,https://www.localcrimenews.com//welcome/newCities/callahan,43.0,3.0,26386.0
Somes Bar,Del Norte,https://www.localcrimenews.com//welcome/newCities/somes-bar,37.0,2.0,26386.0
The Sea Ranch,Del Norte,https://www.localcrimenews.com//welcome/newCities/the-sea-ranch,33.0,2.0,26386.0
Cutten,Del Norte,https://www.localcrimenews.com//welcome/newCities/cutten,19.0,1.0,26386.0
Susanville,Lassen,https://www.localcrimenews.com//welcome/newCities/susanville,6398.0,320.0,21153.0
Ivanhoe,Lassen,https://www.localcrimenews.com//welcome/newCities/ivanhoe,3950.0,198.0,21153.0
Alturas,Lassen,https://www.localcrimenews.com//welcome/newCities/alturas,2232.0,112.0,21153.0
Newcastle,Lassen,https://www.localcrimenews.com//welcome/newCities/newcastle,1833.0,92.0,21153.0
Chester,Lassen,https://www.localcrimenews.com//welcome/newCities/chester,1095.0,55.0,21153.0
Janesville,Lassen,https://www.localcrimenews.com//welcome/newCities/janesville,743.0,38.0,21153.0
Shasta,Lassen,https://www.localcrimenews.com//welcome/newCities/shasta,592.0,30.0,21153.0
Doyle,Lassen,https://www.localcrimenews.com//welcome/newCities/doyle,448.0,23.0,21153.0
Herlong,Lassen,https://www.localcrimenews.com//welcome/newCities/herlong,424.0,22.0,21153.0
Whitmore,Lassen,https://www.localcrimenews.com//welcome/newCities/whitmore,375.0,19.0,21153.0
Pittsburgh,Lassen,https://www.localcrimenews.com//welcome/newCities/pittsburgh,230.0,12.0,21153.0
Paynes Creek,Lassen,https://www.localcrimenews.com//welcome/newCities/paynes-creek,224.0,12.0,21153.0
Dorris,Lassen,https://www.localcrimenews.com//welcome/newCities/dorris,213.0,11.0,21153.0
Standish,Lassen,https://www.localcrimenews.com//welcome/newCities/standish,195.0,10.0,21153.0
Alderpoint,Lassen,https://www.localcrimenews.com//welcome/newCities/alderpoint,192.0,10.0,21153.0
Milford,Lassen,https://www.localcrimenews.com//welcome/newCities/milford,177.0,9.0,21153.0
Adin,Lassen,https://www.localcrimenews.com//welcome/newCities/adin,172.0,9.0,21153.0
Mad River,Lassen,https://www.localcrimenews.com//welcome/newCities/mad-river,162.0,9.0,21153.0
Litchfield,Lassen,https://www.localcrimenews.com//welcome/newCities/litchfield,148.0,8.0,21153.0
Bieber,Lassen,https://www.localcrimenews.com//welcome/newCities/bieber,142.0,8.0,21153.0
Badger,Lassen,https://www.localcrimenews.com//welcome/newCities/badger,121.0,7.0,21153.0
Canby,Lassen,https://www.localcrimenews.com//welcome/newCities/canby,109.0,6.0,21153.0
Fort Bidwell,Lassen,https://www.localcrimenews.com//welcome/newCities/fort-bidwell,105.0,6.0,21153.0
Lookout,Lassen,https://www.localcrimenews.com//welcome/newCities/lookout,103.0,6.0,21153.0
Blairsden,Lassen,https://www.localcrimenews.com//welcome/newCities/blairsden,102.0,6.0,21153.0
Helena,Lassen,https://www.localcrimenews.com//welcome/newCities/helena,85.0,5.0,21153.0
Moreno,Lassen,https://www.localcrimenews.com//welcome/newCities/moreno,77.0,4.0,21153.0
Ravendale,Lassen,https://www.localcrimenews.com//welcome/newCities/ravendale,69.0,4.0,21153.0
Chilcoot,Lassen,https://www.localcrimenews.com//welcome/newCities/chilcoot,55.0,3.0,21153.0
Likely,Lassen,https://www.localcrimenews.com//welcome/newCities/likely,53.0,3.0,21153.0
Calpine,Lassen,https://www.localcrimenews.com//welcome/newCities/calpine,52.0,3.0,21153.0
Mill Creek,Lassen,https://www.localcrimenews.com//welcome/newCities/mill-creek,47.0,3.0,21153.0
Wendel,Lassen,https://www.localcrimenews.com//welcome/newCities/wendel,46.0,3.0,21153.0
Little Valley,Lassen,https://www.localcrimenews.com//welcome/newCities/little-valley,44.0,3.0,21153.0
Nubieber,Lassen,https://www.localcrimenews.com//welcome/newCities/nubieber,27.0,2.0,21153.0
La Porte,Lassen,https://www.localcrimenews.com//welcome/newCities/la-porte,27.0,2.0,21153.0
Vinton,Lassen,https://www.localcrimenews.com//welcome/newCities/vinton,23.0,2.0,21153.0
Termo,Lassen,https://www.localcrimenews.com//welcome/newCities/termo,22.0,2.0,21153.0
Cold Springs,Lassen,https://www.localcrimenews.com//welcome/newCities/cold-springs,19.0,1.0,21153.0
Madeline,Lassen,https://www.localcrimenews.com//welcome/newCities/madeline,18.0,1.0,21153.0
Clear Creek,Lassen,https://www.localcrimenews.com//welcome/newCities/clear-creek,4.0,1.0,21153.0
Yreka,Siskiyou,https://www.localcrimenews.com//welcome/newCities/yreka,4448.0,223.0,20694.0
Arbuckle,Siskiyou,https://www.localcrimenews.com//welcome/newCities/arbuckle,1824.0,92.0,20694.0
Mount Shasta,Siskiyou,https://www.localcrimenews.com//welcome/newCities/mount-shasta,1555.0,78.0,20694.0
Woodbridge,Siskiyou,https://www.localcrimenews.com//welcome/newCities/woodbridge,1467.0,74.0,20694.0
